Acousticness,Comments,Danceability,Duration_ms,Energy,Instrumentalness,Key,Likes,Liveness,Loudness,Speechiness,Stream,Tempo,Valence,Views
0.0188,35990.0,0.451,323707.0,0.962,3.17e-06,0.0,707473.0,0.277,-3.947,0.0734,205841334.0,131.435,0.377,106101113.0
0.584,11021.0,0.405,202173.0,0.21,0.0,2.0,248234.0,0.139,-13.214,0.0279,199773981.0,100.577,0.174,51234421.0
0.0979,41905.0,0.202,267080.0,0.644,0.0,11.0,945034.0,0.109,-5.212,0.0324,208261129.0,85.04,0.252,240253794.0
0.0115,1390.0,0.43,165075.0,0.569,0.0134,2.0,76579.0,0.163,-9.274,0.044,45304438.0,129.992,0.0668,3454982.0
0.084,7206.0,0.442,252240.0,0.745,2.18e-05,2.0,171522.0,0.136,-8.623,0.0741,99675015.0,105.184,0.368,26760923.0
0.107,2988.0,0.193,190333.0,0.498,0.00711,7.0,77305.0,0.332,-9.901,0.0381,74842642.0,205.422,0.344,12795879.0
0.0548,8477.0,0.57,300147.0,0.554,0.0,9.0,127247.0,0.139,-9.732,0.0288,56255500.0,122.135,0.372,27688615.0
0.00472,4039.0,0.488,265560.0,0.871,0.000776,7.0,47758.0,0.676,-9.447,0.0781,55675934.0,118.986,0.518,11538615.0
0.416,13511.0,0.554,162467.0,0.783,1.54e-06,6.0,421454.0,0.631,-5.852,0.0457,431483986.0,105.39,0.813,60569943.0
0.566,204.0,0.674,161533.0,0.537,0.0,1.0,3224.0,0.131,-10.971,0.0363,466519830.0,110.578,0.809,395292.0
0.681,6760.0,0.592,249360.0,0.473,0.0,8.0,250005.0,0.0732,-9.834,0.0354,277971937.0,203.989,0.741,47877542.0
0.103,6.0,0.52,180960.0,0.787,0.0,8.0,120.0,0.305,-4.768,0.0536,3479646.0,170.059,0.573,6310.0
0.647,532.0,0.585,179491.0,0.511,0.007,1.0,5338.0,0.0392,-9.37,0.0391,92595162.0,105.898,0.552,391953.0
0.96,3674.0,0.446,176093.0,0.142,0.00114,9.0,59468.0,0.101,-13.498,0.0335,94358229.0,135.724,0.156,3729226.0
0.678,327.0,0.658,219169.0,0.515,0.0,1.0,8692.0,0.154,-7.283,0.0368,41519002.0,110.089,0.652,600968.0
0.4,12706.0,0.495,223348.0,0.695,0.0,8.0,350942.0,0.088,-6.331,0.0374,37507659.0,153.882,0.473,42219688.0
0.93,5590.0,0.624,183667.0,0.257,7.56e-05,5.0,78402.0,0.138,-13.341,0.0444,35866348.0,85.617,0.681,12794664.0
0.583,935.0,0.531,217680.0,0.397,0.0,1.0,29821.0,0.13,-7.63,0.027,21193541.0,99.822,0.235,4065960.0
0.0342,3882.0,0.67,160000.0,0.896,3.21e-05,1.0,477361.0,0.344,-4.673,0.058,353138077.0,101.216,0.403,67061187.0
0.259,245687.0,0.822,283748.0,0.969,0.000153,7.0,2748588.0,0.39,-11.471,0.0582,491029304.0,128.007,0.765,277405435.0
0.198,781.0,0.706,149643.0,0.778,1.06e-05,10.0,45649.0,0.0778,-4.491,0.0606,50813268.0,125.893,0.376,6488126.0
0.0253,12099.0,0.83,154226.0,0.794,0.0248,8.0,996701.0,0.106,-6.279,0.432,262576242.0,128.16,0.607,91658957.0
0.00935,342.0,0.398,178310.0,0.956,0.0038,2.0,33037.0,0.142,-4.429,0.329,48546790.0,106.581,0.269,2755997.0
0.0142,119.0,0.664,174585.0,0.759,0.000174,5.0,9843.0,0.0892,-4.89,0.039,6909603.0,124.968,0.752,630401.0
0.133,902.0,0.475,165947.0,0.815,0.0,8.0,95255.0,0.11,-6.068,0.124,121857705.0,126.164,0.48,10806789.0
0.233,1226.0,0.54,153304.0,0.892,9.35e-05,11.0,100941.0,0.195,-4.985,0.11,110168917.0,106.594,0.152,6470350.0
0.0135,117.0,0.705,151065.0,0.872,0.00271,11.0,3921.0,0.0805,-6.093,0.0416,1086008.0,124.048,0.815,476327.0
0.0609,1371.0,0.673,159360.0,0.771,0.000277,0.0,107237.0,0.209,-6.178,0.137,116889165.0,125.061,0.687,15254893.0
0.57,2493.0,0.758,219188.0,0.599,1.13e-06,4.0,233986.0,0.129,-5.99,0.0877,73985187.0,129.96,0.557,34920629.0
0.00852,1961.0,0.801,170653.0,0.815,0.0203,11.0,74374.0,0.313,-6.861,0.108,9966869.0,140.013,0.629,6907516.0
0.0748,4229.0,0.847,194906.0,0.626,0.0,1.0,170685.0,0.076,-6.224,0.368,15397142.0,103.032,0.594,12259096.0
0.117,121890.0,0.901,356347.0,0.939,0.0,6.0,2439612.0,0.0643,-2.762,0.274,211760104.0,142.948,0.805,440400384.0
0.157,56.0,0.45,225307.0,0.679,0.000111,7.0,20270.0,0.335,-6.454,0.346,6204059.0,129.268,0.434,2223020.0
0.223,2506.0,0.822,148760.0,0.524,0.0,10.0,91702.0,0.0885,-8.973,0.455,6088992.0,148.959,0.616,4089784.0
0.0571,37.0,0.891,221000.0,0.609,0.0,7.0,14061.0,0.102,-5.118,0.115,4238887.0,115.001,0.645,1712214.0
0.605,283.0,0.614,209787.0,0.596,5.3e-06,9.0,33516.0,0.0945,-7.664,0.357,51280201.0,152.138,0.248,5112247.0
0.474,22094.0,0.87,252067.0,0.464,0.00122,10.0,542895.0,0.094,-7.44,0.357,53495250.0,100.011,0.0929,128230886.0
0.0717,163.0,0.875,217107.0,0.848,0.000613,11.0,7054.0,0.0828,-5.859,0.158,53003913.0,122.983,0.577,575197.0
0.995,72.0,0.184,315427.0,0.00527,0.887,1.0,2111.0,0.173,-37.264,0.0432,135090999.0,170.612,0.151,292825.0
0.987,23378.0,0.289,212067.0,0.0306,0.911,9.0,1085160.0,0.102,-30.79,0.0446,16274382.0,125.61,0.118,64961816.0
0.956,369.0,0.25,442000.0,0.318,0.897,0.0,6441.0,0.0976,-15.605,0.0411,48345816.0,98.171,0.188,598925.0
0.994,19.0,0.303,188467.0,0.108,0.877,9.0,526.0,0.0805,-27.433,0.0473,82496303.0,126.931,0.18,30910.0
0.991,10.0,0.306,142857.0,0.0127,0.952,7.0,244.0,0.0634,-33.274,0.0466,3829362.0,89.231,0.106,12857.0
0.991,11774.0,0.216,294883.0,0.199,0.916,1.0,485478.0,0.095,-20.583,0.044,26869708.0,178.876,0.339,32551379.0
0.995,72.0,0.278,403333.0,0.00245,0.881,1.0,2111.0,0.114,-41.53,0.0497,14996324.0,139.161,0.293,292825.0
0.986,23378.0,0.23,203656.0,0.0487,0.945,5.0,1085160.0,0.0679,-27.675,0.0412,46296543.0,134.839,0.101,64961816.0
0.995,0.0,0.15,232333.0,0.0234,0.936,3.0,2.0,0.103,-24.527,0.0432,8969706.0,62.36,0.066,304.0
0.957,3.0,0.367,711627.0,0.0622,0.702,5.0,581.0,0.13,-23.054,0.0403,816958.0,116.654,0.284,42416.0
0.276,6952.0,0.547,269747.0,0.567,0.000548,7.0,116982.0,0.104,-7.295,0.0242,71937106.0,137.13,0.399,61926688.0
0.192,24587.0,0.59,215147.0,0.572,0.0,11.0,513967.0,0.109,-7.658,0.0379,91353778.0,179.989,0.448,240400789.0
0.671,3063.0,0.497,236133.0,0.49,0.000417,5.0,72764.0,0.155,-7.161,0.0276,41607319.0,122.71,0.126,43475201.0
0.382,5803.0,0.483,295307.0,0.576,0.00011,0.0,95635.0,0.278,-6.911,0.028,38289663.0,142.132,0.49,49505325.0
0.773,1939.0,0.459,254320.0,0.565,0.0,8.0,47806.0,0.135,-5.537,0.0274,48709919.0,145.988,0.149,29624094.0
0.0133,6147.0,0.456,294240.0,0.617,5.95e-05,5.0,111385.0,0.116,-6.252,0.0273,39956448.0,133.917,0.3,68869476.0
0.109,10596.0,0.624,265813.0,0.549,0.000499,1.0,147799.0,0.11,-7.4,0.0329,13617278.0,165.991,0.115,16730727.0
0.613,2738.0,0.507,334240.0,0.402,8.85e-06,10.0,68898.0,0.11,-7.869,0.0279,53971319.0,143.86,0.124,42137244.0
0.53,46306.0,0.513,220693.0,0.363,0.0,10.0,550543.0,0.0792,-11.219,0.0306,82200550.0,151.828,0.383,76271021.0
0.128,1083.0,0.569,245200.0,0.507,0.0,0.0,28106.0,0.0999,-7.191,0.0239,28280843.0,135.977,0.15,12698591.0
0.111,30930.0,0.833,306560.0,0.619,2.13e-05,7.0,814346.0,0.159,-5.595,0.0538,428994279.0,109.92,0.901,70978409.0
0.421,32.0,0.713,285587.0,0.471,0.0,1.0,23093.0,0.0308,-7.392,0.483,171690947.0,199.764,0.779,1666705.0
0.55,8536.0,0.699,160777.0,0.679,0.0,9.0,146722.0,0.0816,-4.528,0.0556,23669662.0,102.919,0.56,15568014.0
0.109,406.0,0.698,213626.0,0.553,9.1e-06,0.0,7231.0,0.314,-6.886,0.0458,4208738.0,91.054,0.0582,298904.0
0.179,3536.0,0.669,253067.0,0.829,0.0,1.0,67542.0,0.241,-3.801,0.49,102111311.0,118.934,0.61,5174815.0
0.397,8039.0,0.66,268800.0,0.707,0.0,6.0,263121.0,0.211,-5.758,0.208,92344062.0,89.279,0.761,39953235.0
0.166,24156.0,0.916,255773.0,0.849,0.000193,3.0,937061.0,0.0859,-5.034,0.0639,111219603.0,121.002,0.974,148816999.0
0.256,24156.0,0.888,388226.0,0.833,0.00159,3.0,937061.0,0.485,-4.381,0.0912,19190552.0,121.002,0.962,148816999.0
0.0191,1597.0,0.815,325933.0,0.529,0.0,6.0,30073.0,0.406,-10.117,0.28,44959167.0,99.439,0.73,4140185.0
0.397,8136.0,0.609,296267.0,0.731,0.0,9.0,112280.0,0.664,-6.846,0.322,55695093.0,91.778,0.685,18676911.0
0.00112,13310.0,0.857,190654.0,0.829,0.015,0.0,733623.0,0.255,-0.484,0.0842,180479650.0,106.993,0.208,107079777.0
0.111,2.0,0.767,256757.0,0.758,0.0,4.0,55.0,0.376,-8.116,0.295,58858159.0,76.498,0.84,3256.0
0.216,24990.0,0.813,199642.0,0.787,0.0,8.0,1618701.0,0.0594,-4.098,0.177,80367853.0,130.065,0.45,281422072.0
0.315,1365.0,0.897,217525.0,0.629,0.0,9.0,198714.0,0.18,-4.456,0.194,19838033.0,120.019,0.278,19070077.0
0.353,14291.0,0.816,302602.0,0.551,0.0,11.0,703605.0,0.145,-3.77,0.101,19869313.0,137.99,0.391,86879213.0
0.0527,13310.0,0.762,157067.0,0.912,4.08e-06,11.0,733623.0,0.11,-6.689,0.166,4789805.0,108.271,0.44,107079777.0
0.143,71.0,0.736,202880.0,0.841,0.000788,8.0,2305.0,0.222,-5.844,0.0419,5549391.0,92.04,0.62,298560.0
0.535,4521.0,0.532,309997.0,0.721,0.0,11.0,207540.0,0.621,-4.453,0.082,4600225.0,138.872,0.469,13011401.0
0.761,379.0,0.8,77480.0,0.462,0.0,11.0,9175.0,0.0855,-7.576,0.0403,936810.0,125.9,0.45,336379.0
0.0795,10344.0,0.815,213042.0,0.695,0.0,1.0,339223.0,0.679,-7.869,0.379,257583.0,173.882,0.531,61747603.0
0.363,36869.0,0.585,212200.0,0.494,0.0,3.0,1319259.0,0.0886,-8.751,0.0353,368814042.0,133.822,0.634,221133145.0
0.581,37276.0,0.657,234493.0,0.639,0.0,10.0,1839889.0,0.278,-7.527,0.0412,419591633.0,124.882,0.674,337878007.0
0.0024,1702.0,0.779,162665.0,0.692,0.0,3.0,20905.0,0.482,-3.59,0.0598,7511869.0,103.99,0.67,1561043.0
0.207,20120.0,0.592,246760.0,0.725,0.0,8.0,780467.0,0.148,-8.698,0.0412,175555647.0,78.235,0.784,169467706.0
0.235,22639.0,0.757,218867.0,0.757,0.0,1.0,470568.0,0.0474,-7.598,0.0389,194990700.0,124.956,0.967,105409491.0
0.42,65.0,0.46,235107.0,0.505,0.0,9.0,30669.0,0.134,-5.487,0.0266,84623227.0,135.757,0.22,2629831.0
0.483,42925.0,0.305,281533.0,0.323,0.0,7.0,1175547.0,0.107,-9.396,0.0284,57275921.0,135.803,0.103,290764075.0
0.0264,3850.0,0.567,198802.0,0.737,0.0,1.0,32670.0,0.0894,-3.642,0.118,6605677.0,91.827,0.543,2652459.0
0.106,359.0,0.565,156276.0,0.837,0.0,4.0,15024.0,0.37,-4.607,0.119,31316786.0,105.067,0.775,1491411.0
0.208,1294.0,0.616,215200.0,0.723,0.0,4.0,45004.0,0.181,-6.451,0.0913,48105149.0,160.525,0.859,14781289.0
0.201,108100.0,0.424,238200.0,0.506,0.0,2.0,2329116.0,0.11,-5.877,0.0284,160727214.0,135.902,0.138,473274835.0
0.293,8269.0,0.381,568787.0,0.505,4.27e-06,7.0,322843.0,0.72,-6.478,0.0278,,140.995,0.0869,44923208.0
0.012,12654.0,0.428,401760.0,0.627,0.0,0.0,431460.0,0.56,-6.307,0.0306,,142.063,0.17,56592469.0
0.449,15837.0,0.392,220827.0,0.44,0.0,4.0,521019.0,0.118,-6.711,0.0282,,143.921,0.166,100461504.0
0.000278,22493.0,0.269,329080.0,0.666,0.0,6.0,790148.0,0.609,-6.048,0.0362,122045183.0,171.722,0.226,158961640.0
0.324,2148.0,0.386,320507.0,0.457,0.0,0.0,56369.0,0.0956,-6.774,0.0301,,139.679,0.166,8929201.0
0.00406,204.0,0.376,198705.0,0.65,0.0,6.0,5612.0,0.089,-8.147,0.0406,,171.907,0.321,250712.0
0.122,7840.0,0.489,265133.0,0.477,0.0,2.0,238356.0,0.1,-7.343,0.0299,,136.045,0.177,26549477.0
0.00923,2960.0,0.371,321000.0,0.811,0.0,11.0,116600.0,0.325,-4.604,0.0335,,79.993,0.245,14740835.0
0.0246,2379.0,0.188,317267.0,0.705,1.93e-06,7.0,88765.0,0.284,-6.503,0.0378,,152.539,0.251,19978497.0
0.0551,7985.0,0.708,200667.0,0.524,3.21e-06,5.0,372056.0,0.0371,-12.644,0.0352,180833522.0,111.482,0.69,76845137.0
0.264,7133.0,0.606,173467.0,0.361,3.39e-05,9.0,148553.0,0.38,-16.031,0.0346,160740293.0,121.059,0.621,36751152.0
0.22,10041.0,0.629,232427.0,0.479,0.0,10.0,268673.0,0.0587,-10.608,0.0271,111639862.0,138.231,0.345,52540392.0
0.0713,1658.0,0.427,134267.0,0.813,0.109,0.0,58294.0,0.873,-9.02,0.0737,9999321.0,106.859,0.344,8726124.0
0.127,4887.0,0.729,219600.0,0.688,9.44e-06,3.0,177932.0,0.295,-7.468,0.0264,112547787.0,123.867,0.671,50354127.0
0.356,13710.0,0.568,176227.0,0.621,0.000577,11.0,356334.0,0.274,-6.395,0.0261,57930645.0,136.094,0.346,107869410.0
0.486,3054.0,0.674,209320.0,0.646,8.37e-05,5.0,105615.0,0.262,-5.876,0.027,82157034.0,148.1,0.613,20407816.0
0.0858,1370.0,0.596,180267.0,0.768,6.23e-06,6.0,34378.0,0.116,-6.753,0.0369,58823854.0,127.93,0.532,7407471.0
0.267,15094.0,0.526,212000.0,0.442,5.49e-05,3.0,318707.0,0.106,-10.133,0.0259,69432226.0,131.055,0.284,51666154.0
0.202,278.0,0.638,174867.0,0.819,4.1e-05,4.0,5708.0,0.3,-6.646,0.0291,49595267.0,124.062,0.706,1394147.0
0.922,1.0,0.0769,363253.0,0.0846,0.929,2.0,1949.0,0.113,-25.997,0.045,37292776.0,176.329,0.0586,108521.0
0.975,7.0,0.233,707173.0,0.0252,0.601,2.0,3794.0,0.143,-24.824,0.0346,33192910.0,94.736,0.0936,253640.0
0.944,19.0,0.149,415813.0,0.128,0.928,2.0,6070.0,0.0703,-20.459,0.0462,37112679.0,47.362,0.113,280310.0
0.929,19.0,0.139,306533.0,0.148,0.954,7.0,5551.0,0.106,-18.882,0.0386,14647125.0,142.536,0.0788,219569.0
0.977,18.0,0.444,145613.0,0.116,0.868,4.0,502.0,0.0862,-23.172,0.041,16145328.0,150.319,0.512,32437.0
0.976,6021.0,0.15,394560.0,0.0115,0.191,2.0,113390.0,0.0836,-26.636,0.0425,20932151.0,101.769,0.0955,17040476.0
0.977,13.0,0.422,189085.0,0.0461,0.839,10.0,605.0,0.0557,-26.781,0.04,12122349.0,118.922,0.337,19838.0
0.913,2.0,0.317,145147.0,0.0205,0.775,4.0,1399.0,0.17,-31.8,0.0351,11510097.0,111.004,0.0463,89502.0
0.981,48.0,0.184,173000.0,0.0915,0.734,2.0,1511.0,0.222,-20.03,0.0413,9930101.0,119.375,0.0387,42364.0
0.924,1.0,0.126,183000.0,0.204,0.918,4.0,162.0,0.115,-16.095,0.0373,14944459.0,73.59,0.053,15639.0
0.779,26215.0,0.586,379768.0,0.532,0.000565,11.0,1536656.0,0.124,-8.837,0.0328,60345352.0,99.994,0.494,176489754.0
0.551,1821.0,0.585,315013.0,0.688,6.7e-06,9.0,78233.0,0.121,-4.553,0.0722,41325126.0,85.871,0.814,3993549.0
0.279,13690.0,0.637,306834.0,0.573,3.46e-06,11.0,700623.0,0.0617,-6.69,0.0491,39483590.0,90.017,0.704,83018845.0
0.402,11467.0,0.514,331758.0,0.574,0.0,4.0,571781.0,0.0965,-5.788,0.0312,28359852.0,75.89,0.4,71741659.0
0.122,15073.0,0.846,295079.0,0.634,0.0,10.0,907166.0,0.146,-7.753,0.0432,18847047.0,104.964,0.944,97312730.0
0.352,3016.0,0.637,286587.0,0.825,0.0,11.0,229809.0,0.389,-6.612,0.0815,23672647.0,92.029,0.835,20332260.0
0.771,332678.0,0.523,342024.0,0.674,0.0,8.0,7806599.0,0.139,-4.832,0.0328,22695535.0,114.058,0.239,1415111816.0
0.404,2187.0,0.718,220382.0,0.83,2.5e-05,4.0,96454.0,0.124,-5.488,0.0505,35279310.0,105.012,0.771,13768457.0
0.399,18518.0,0.574,286444.0,0.841,1.04e-06,4.0,1234189.0,0.205,-4.449,0.0951,32250068.0,83.706,0.926,196138806.0
0.268,17151.0,0.649,230948.0,0.716,4.51e-06,7.0,,0.603,-3.936,0.0384,48741691.0,86.949,0.639,162947282.0
0.628,8691.0,0.562,320000.0,0.696,0.0,0.0,324207.0,0.172,-7.612,0.0397,30043470.0,93.801,0.722,41833883.0
0.545,35.0,0.551,302147.0,0.47,0.0,9.0,31228.0,0.161,-8.698,0.0313,,111.796,0.386,3610947.0
0.642,19548.0,0.484,328480.0,0.464,8.28e-06,1.0,535920.0,0.0836,-7.529,0.0356,25220048.0,120.511,0.502,136064519.0
0.892,2097.0,0.447,276856.0,0.477,0.0,6.0,103851.0,0.323,-11.007,0.0344,15704349.0,116.183,0.571,15157831.0
0.985,272.0,0.355,266600.0,0.451,0.324,6.0,18505.0,0.692,-13.449,0.0387,15827977.0,97.939,0.706,1898997.0
0.834,4960.0,0.369,253227.0,0.615,0.000591,4.0,183302.0,0.349,-7.881,0.0351,13131676.0,139.007,0.375,33328920.0
0.668,850.0,0.451,225213.0,0.53,7.13e-06,8.0,30883.0,0.234,-8.787,0.095,11099754.0,83.351,0.543,3803197.0
0.658,571.0,0.434,273357.0,0.551,0.0,9.0,29739.0,0.0749,-8.396,0.0307,18551697.0,110.23,0.582,2254048.0
0.673,266.0,0.492,426507.0,0.486,6.24e-06,9.0,13843.0,0.238,-10.32,0.0558,11086820.0,134.353,0.783,1589980.0
0.542,112.0,0.617,249383.0,0.684,0.000172,5.0,3138.0,0.118,-5.57,0.0341,5998159.0,124.945,0.77,203421.0
0.0587,3.0,0.773,258474.0,0.795,0.00237,8.0,304.0,0.154,-5.537,0.0412,44902959.0,115.997,0.649,55236.0
0.0964,185883.0,0.817,208164.0,0.738,0.0,7.0,3334223.0,0.331,-7.639,0.0748,22899885.0,104.964,0.616,195454813.0
0.534,18065.0,0.711,257973.0,0.295,4.51e-05,0.0,763688.0,0.0782,-12.377,0.0334,69441819.0,135.041,0.694,90390457.0
0.464,21889.0,0.644,279429.0,0.423,0.0,11.0,1173819.0,0.11,-8.702,0.0324,50414439.0,131.903,0.509,108415819.0
0.242,20830.0,0.838,166601.0,0.63,0.0,9.0,623252.0,0.0719,-5.609,0.171,18455473.0,100.986,0.64,87843632.0
0.361,3931.0,0.623,217440.0,0.595,0.000136,7.0,238982.0,0.353,-6.342,0.0331,25922739.0,78.029,0.418,37969020.0
0.171,13359.0,0.251,307846.0,0.604,2.25e-06,3.0,773549.0,0.123,-5.622,0.0431,13047107.0,84.643,0.166,62917627.0
0.131,,0.846,213947.0,0.786,0.000384,1.0,,0.0835,-4.607,0.0519,47859883.0,106.023,0.523,
0.0166,11210.0,0.833,230547.0,0.754,0.0,2.0,497600.0,0.246,-7.555,0.0513,18486508.0,108.001,0.65,77113806.0
0.25,150.0,0.711,240017.0,0.673,0.0,5.0,10095.0,0.214,-5.89,0.0336,15483196.0,109.992,0.393,463723.0
0.129,279.0,0.821,140520.0,0.807,0.0,0.0,23619.0,0.0653,-4.52,0.0457,70756981.0,149.343,0.977,4780344.0
0.222,5282.0,0.665,164467.0,0.599,0.0,7.0,359147.0,0.123,-5.082,0.0264,112752326.0,142.975,0.629,75619943.0
0.0548,2531.0,0.867,179507.0,0.578,1.48e-06,3.0,196128.0,0.0651,-6.329,0.0334,96576563.0,107.278,0.84,46580618.0
0.0167,6955.0,0.84,198920.0,0.713,0.0,7.0,316351.0,0.359,-5.411,0.0399,159834431.0,145.068,0.965,71805661.0
0.523,21.0,0.92,162840.0,0.629,0.0,10.0,1107.0,0.116,-4.717,0.0343,105103490.0,98.865,0.968,255455.0
0.116,382.0,0.877,164427.0,0.616,0.0,4.0,60025.0,0.156,-6.041,0.0343,34982415.0,106.711,0.965,20127830.0
0.0547,2417.0,0.684,196867.0,0.522,0.0,9.0,119187.0,0.0351,-6.237,0.0249,50457588.0,82.203,0.865,27805562.0
0.0477,2032.0,0.832,174160.0,0.843,0.00883,4.0,87034.0,0.0908,-7.595,0.0449,62966387.0,146.141,0.991,19046046.0
0.0375,207.0,0.822,183080.0,0.699,0.0221,4.0,20850.0,0.278,-5.834,0.057,44708780.0,140.23,0.97,2740865.0
0.335,293.0,0.898,215680.0,0.594,0.000822,5.0,19870.0,0.254,-6.003,0.0479,61665604.0,119.709,0.953,2585956.0
0.117,427.0,0.659,267333.0,0.433,0.000427,11.0,74359.0,0.0829,-11.015,0.0362,187296085.0,125.556,0.455,18310540.0
0.336,4060.0,0.694,190533.0,0.637,5.4e-05,0.0,234263.0,0.322,-7.786,0.0274,183939987.0,102.833,0.782,72037969.0
0.134,200.0,0.582,177200.0,0.509,0.0,11.0,27134.0,0.082,-10.193,0.0489,71217509.0,142.965,0.937,6107940.0
0.303,639.0,0.664,214400.0,0.415,2.03e-06,0.0,47353.0,0.294,-10.479,0.107,39559232.0,164.047,0.797,13219719.0
0.0307,1533.0,0.628,213221.0,0.689,0.0,11.0,75201.0,0.109,-4.179,0.027,15062982.0,105.959,0.37,8211534.0
0.187,1012.0,0.673,171367.0,0.816,0.0,9.0,51234.0,0.26,-3.483,0.0336,19641150.0,129.953,0.906,12296444.0
0.281,1757.0,0.482,189665.0,0.823,4.47e-05,3.0,68103.0,0.178,-3.159,0.141,14593381.0,190.178,0.882,8789145.0
0.226,545.0,0.475,196213.0,0.59,0.0,0.0,49024.0,0.0596,-8.337,0.105,35766626.0,165.246,0.798,15558789.0
0.564,,0.632,232693.0,0.608,0.0,0.0,42139.0,0.113,-7.787,0.057,38914779.0,128.557,0.813,10595567.0
0.39,2698.0,0.721,249413.0,0.591,0.0,6.0,151072.0,0.135,-7.611,0.0403,88569594.0,125.118,0.916,51002595.0
0.192,14559.0,0.596,175013.0,0.573,0.0,2.0,634775.0,0.0881,-7.452,0.0285,104824210.0,78.554,0.417,111113892.0
0.354,4611.0,0.636,250027.0,0.376,8.27e-05,2.0,128317.0,0.0826,-12.381,0.0275,98868078.0,88.012,0.472,46051482.0
0.197,444.0,0.667,200667.0,0.337,0.000499,1.0,12039.0,0.204,-13.581,0.0422,29123236.0,161.796,0.921,1022166.0
0.189,18.0,0.55,262333.0,0.42,2.35e-06,2.0,523.0,0.0499,-11.406,0.0286,90741806.0,86.072,0.357,25819.0
0.484,74.0,0.639,242733.0,0.399,0.00056,5.0,930.0,0.133,-11.815,0.0248,72890182.0,79.113,0.306,135698.0
0.147,74.0,0.628,249200.0,0.401,6.64e-05,2.0,1349.0,0.149,-12.093,0.0244,60072196.0,77.109,0.417,267724.0
0.484,4336.0,0.676,305293.0,0.482,0.00195,4.0,180180.0,0.129,-8.863,0.0266,60677557.0,90.435,0.492,45846107.0
0.259,2745.0,0.582,199813.0,0.553,1.27e-05,8.0,102887.0,0.0681,-7.118,0.0229,51462057.0,92.969,0.56,30180847.0
0.337,151.0,0.549,184667.0,0.46,2.55e-06,1.0,6188.0,0.11,-11.343,0.0291,54687039.0,144.656,0.352,715734.0
0.49,3038.0,0.54,237400.0,0.383,0.000759,0.0,51901.0,0.0924,-13.206,0.0295,47416908.0,73.923,0.168,7372666.0
0.922,29244.0,0.234,127135.0,0.323,0.000287,1.0,914726.0,0.106,-9.856,0.0314,5154023.0,79.222,0.166,15724065.0
0.425,,0.64,320013.0,0.295,2.05e-06,5.0,30077.0,0.0804,-16.357,0.0397,24524075.0,121.903,0.107,2099573.0
0.563,,0.499,310467.0,0.72,0.0,11.0,,0.494,-7.861,0.0533,11571944.0,92.534,0.78,
0.877,,0.66,263082.0,0.194,2.91e-05,4.0,,0.125,-12.827,0.032,16020453.0,119.929,0.285,
0.485,378.0,0.689,321427.0,0.805,1.46e-06,4.0,13412.0,0.142,-8.496,0.058,12342656.0,135.528,0.834,2399352.0
0.187,4395.0,0.756,226784.0,0.661,6.26e-06,2.0,168060.0,0.0774,-5.769,0.0972,10425084.0,88.001,0.635,46354964.0
0.468,,0.679,319704.0,0.615,1.28e-06,5.0,,0.19,-8.548,0.0665,3049383.0,100.072,0.706,
0.212,10326.0,0.769,264514.0,0.737,0.0,10.0,359546.0,0.264,-6.462,0.199,7392171.0,96.105,0.877,95029171.0
0.682,132.0,0.693,353893.0,0.268,0.0,9.0,36954.0,0.0658,-15.606,0.0774,11971021.0,127.056,0.587,5572347.0
0.293,31.0,0.348,269468.0,0.747,1.92e-05,5.0,153.0,0.305,-6.714,0.0958,4803169.0,85.933,0.402,8392.0
0.738,169.0,0.656,185053.0,0.58,0.0,1.0,10291.0,0.696,-10.314,0.926,346422.0,80.717,0.557,642496.0
0.475,42.0,0.617,181547.0,0.387,0.0,0.0,1343.0,0.154,-12.917,0.947,339007.0,174.788,0.596,210316.0
0.567,42.0,0.706,181253.0,0.485,0.0,9.0,1343.0,0.187,-13.991,0.933,316067.0,110.217,0.456,210316.0
0.529,1.0,0.596,180067.0,0.536,0.0,5.0,17.0,0.308,-12.671,0.907,317529.0,79.689,0.516,1628.0
0.619,42.0,0.662,181253.0,0.459,0.0,1.0,1343.0,0.358,-11.068,0.944,317453.0,151.206,0.515,210316.0
0.256,1.0,0.468,180093.0,0.545,2.75e-05,1.0,17.0,0.141,-14.122,0.906,309554.0,84.53,0.472,1628.0
0.678,4.0,0.706,180147.0,0.503,0.0,10.0,3.0,0.805,-11.927,0.923,299613.0,131.225,0.574,902.0
0.693,42.0,0.606,182413.0,0.471,0.0,0.0,1343.0,0.263,-12.113,0.938,310655.0,85.701,0.558,210316.0
0.379,42.0,0.648,181253.0,0.463,0.0,8.0,1343.0,0.0845,-14.85,0.873,306222.0,103.285,0.594,210316.0
0.503,42.0,0.667,186280.0,0.485,0.0,11.0,1343.0,0.383,-13.175,0.896,307403.0,113.419,0.484,210316.0
0.879,18750.0,0.569,229878.0,0.297,0.0,6.0,807377.0,0.0938,-8.639,0.0292,36195008.0,89.96,0.466,85049278.0
0.578,17000.0,0.554,285858.0,0.606,0.000183,1.0,712567.0,0.11,-12.312,0.0722,28369423.0,93.922,0.584,100186091.0
0.332,2236.0,0.595,212522.0,0.61,2.14e-06,7.0,92084.0,0.0628,-6.887,0.0499,55399812.0,97.974,0.314,9440542.0
